price,bedrooms,square_feet,pets_allowed,pets_yes,pets_label
1102.0,2.0,1031.0,,False,нет
1022.0,1.0,714.0,,False,нет
977.0,2.0,1100.0,,False,нет
1355.0,1.0,779.0,,False,нет
945.0,1.0,672.0,"Cats,Dogs",True,да
1101.0,2.0,785.0,"Cats,Dogs",True,да
1354.0,2.0,1137.0,"Cats,Dogs",True,да
1815.0,3.0,1518.0,"Cats,Dogs",True,да
995.0,1.0,726.0,,False,нет
980.0,2.0,1000.0,,False,нет
2317.0,2.0,1240.0,"Cats,Dogs",True,да
1453.0,3.0,1253.0,"Cats,Dogs",True,да
929.0,1.0,787.0,,False,нет
1125.0,1.0,795.0,,False,нет
970.0,1.0,726.0,"Cats,Dogs",True,да
1505.0,1.0,759.0,,False,нет
475.0,1.0,612.0,,False,нет
1210.0,2.0,995.0,"Cats,Dogs",True,да
1201.0,1.0,825.0,"Cats,Dogs",True,да
752.0,1.0,890.0,,False,нет
1109.0,1.0,795.0,,False,нет
988.0,2.0,545.0,"Cats,Dogs",True,да
878.0,1.0,532.0,,False,нет
1345.0,3.0,1335.0,,False,нет
677.0,1.0,720.0,"Cats,Dogs",True,да
987.0,1.0,630.0,"Cats,Dogs",True,да
1333.0,1.0,802.0,"Cats,Dogs",True,да
500.0,2.0,750.0,,False,нет
1419.0,2.0,1060.0,"Cats,Dogs",True,да
1435.0,2.0,1000.0,"Cats,Dogs",True,да
1504.0,2.0,1029.0,,False,нет
1913.0,3.0,1489.0,"Cats,Dogs",True,да
1535.0,2.0,1342.0,,False,нет
920.0,1.0,593.0,"Cats,Dogs",True,да
1201.0,1.0,825.0,"Cats,Dogs",True,да
2182.0,2.0,727.0,"Cats,Dogs",True,да
984.0,1.0,725.0,,False,нет
984.0,1.0,725.0,,False,нет
1055.0,1.0,700.0,"Cats,Dogs",True,да
1193.0,1.0,885.0,"Cats,Dogs",True,да
1217.0,2.0,1024.0,,False,нет
1778.0,1.0,987.0,,False,нет
1705.0,2.0,1262.0,,False,нет
1265.0,1.0,914.0,,False,нет
1785.0,2.0,1157.0,"Cats,Dogs",True,да
450.0,1.0,483.0,"Cats,Dogs",True,да
2929.0,2.0,1195.0,,False,нет
375.0,1.0,324.0,"Cats,Dogs",True,да
1780.0,2.0,1087.0,Cats,True,да
1882.0,1.0,730.0,,False,нет
989.0,1.0,702.0,,False,нет
2495.0,2.0,1500.0,,False,нет
1270.0,1.0,608.0,,False,нет
993.0,1.0,663.0,,False,нет
739.0,2.0,800.0,,False,нет
690.0,1.0,724.0,,False,нет
2250.0,1.0,877.0,"Cats,Dogs",True,да
1500.0,2.0,850.0,"Cats,Dogs",True,да
1295.0,2.0,900.0,"Cats,Dogs",True,да
2400.0,2.0,950.0,,False,нет
1242.0,2.0,960.0,,False,нет
1275.0,1.0,695.0,,False,нет
973.0,1.0,776.0,"Cats,Dogs",True,да
1061.0,1.0,630.0,,False,нет
635.0,2.0,770.0,"Cats,Dogs",True,да
736.0,1.0,650.0,"Cats,Dogs",True,да
1198.0,2.0,1108.0,"Cats,Dogs",True,да
635.0,2.0,770.0,"Cats,Dogs",True,да
761.0,1.0,547.0,,False,нет
1358.0,1.0,924.0,"Cats,Dogs",True,да
2006.0,2.0,1055.0,,False,нет
1450.0,1.0,546.0,,False,нет
1650.0,2.0,1100.0,,False,нет
779.0,1.0,647.0,,False,нет
761.0,1.0,547.0,,False,нет
1617.0,2.0,1091.0,,False,нет
2026.0,2.0,1055.0,,False,нет
1578.0,1.0,725.0,,False,нет
2046.0,2.0,1305.0,"Cats,Dogs",True,да
1435.0,1.0,866.0,,False,нет
4500.0,3.0,1300.0,,False,нет
1566.0,2.0,845.0,"Cats,Dogs",True,да
1375.0,3.0,1431.0,,False,нет
1049.0,2.0,1128.0,,False,нет
969.0,1.0,948.0,,False,нет
1575.0,2.0,995.0,,False,нет
1875.0,4.0,1628.0,,False,нет
1987.0,1.0,708.0,,False,нет
1459.0,1.0,780.0,"Cats,Dogs",True,да
1467.0,2.0,1140.0,,False,нет
1600.0,4.0,2800.0,,False,нет
1655.0,1.0,690.0,,False,нет
1484.0,2.0,1095.0,"Cats,Dogs",True,да
2290.0,3.0,1481.0,"Cats,Dogs",True,да
2225.0,3.0,2277.0,,False,нет
1260.0,1.0,867.0,,False,нет
760.0,1.0,534.0,,False,нет
973.0,2.0,930.0,,False,нет
960.0,1.0,870.0,,False,нет
1159.0,1.0,700.0,,False,нет
885.0,1.0,411.0,,False,нет
1235.0,2.0,881.0,"Cats,Dogs",True,да
1038.0,1.0,605.0,,False,нет
1049.0,1.0,589.0,,False,нет
1342.0,1.0,741.0,,False,нет
1413.0,1.0,790.0,"Cats,Dogs",True,да
495.0,2.0,832.0,"Cats,Dogs",True,да
980.0,2.0,800.0,"Cats,Dogs",True,да
1750.0,1.0,650.0,,False,нет
539.0,1.0,793.0,"Cats,Dogs",True,да
1349.0,1.0,514.0,,False,нет
1099.0,1.0,912.0,,False,нет
910.0,1.0,540.0,"Cats,Dogs",True,да
879.0,2.0,1120.0,,False,нет
1199.0,1.0,589.0,,False,нет
900.0,1.0,649.0,,False,нет
879.0,2.0,1120.0,"Cats,Dogs",True,да
1415.0,1.0,740.0,"Cats,Dogs",True,да
775.0,3.0,1048.0,,False,нет
1577.0,2.0,1224.0,,False,нет
2064.0,3.0,1342.0,"Cats,Dogs",True,да
1866.0,2.0,1181.0,"Cats,Dogs",True,да
738.0,2.0,1012.0,,False,нет
1866.0,2.0,1181.0,"Cats,Dogs",True,да
2270.0,3.0,1484.0,,False,нет
1525.0,3.0,1342.0,"Cats,Dogs",True,да
1318.0,2.0,1088.0,,False,нет
738.0,2.0,1012.0,,False,нет
3508.0,2.0,1334.0,,False,нет
1640.0,2.0,1266.0,,False,нет
2743.0,2.0,1016.0,"Cats,Dogs",True,да
1695.0,1.0,723.0,"Cats,Dogs",True,да
2515.0,3.0,1368.0,,False,нет
1670.0,2.0,1178.0,,False,нет
1164.0,2.0,1034.0,"Cats,Dogs",True,да
1195.0,1.0,612.0,,False,нет
1412.0,2.0,1150.0,,False,нет
1433.0,2.0,1327.0,"Cats,Dogs",True,да
1295.0,2.0,1169.0,,False,нет
1375.0,1.0,895.0,"Cats,Dogs",True,да
1050.0,1.0,580.0,"Cats,Dogs",True,да
625.0,2.0,800.0,,False,нет
1275.0,1.0,811.0,"Cats,Dogs",True,да
725.0,2.0,900.0,,False,нет
3500.0,3.0,1400.0,,False,нет
1651.0,1.0,979.0,,False,нет
1269.0,1.0,651.0,,False,нет
1070.0,1.0,925.0,,False,нет
1695.0,1.0,550.0,"Cats,Dogs",True,да
1232.0,1.0,701.0,,False,нет
2470.0,2.0,1338.0,"Cats,Dogs",True,да
1460.0,3.0,697.0,,False,нет
1605.0,3.0,726.0,,False,нет
1820.0,2.0,1042.0,,False,нет
1632.0,1.0,854.0,,False,нет
1601.0,1.0,790.0,,False,нет
1050.0,1.0,580.0,"Cats,Dogs",True,да
1625.0,3.0,1356.0,,False,нет
1455.0,2.0,1251.0,,False,нет
1355.0,2.0,488.0,"Cats,Dogs",True,да
1603.0,1.0,869.0,,False,нет
1175.0,1.0,825.0,"Cats,Dogs",True,да
1955.0,2.0,1166.0,,False,нет
1295.0,1.0,700.0,,False,нет
2700.0,3.0,975.0,"Cats,Dogs",True,да
625.0,2.0,896.0,,False,нет
2640.0,4.0,1488.0,"Cats,Dogs",True,да
1611.0,1.0,740.0,,False,нет
1055.0,1.0,958.0,,False,нет
1862.0,2.0,1141.0,,False,нет
1372.0,1.0,825.0,,False,нет
806.0,2.0,1183.0,,False,нет
1316.0,2.0,1041.0,,False,нет
1561.0,1.0,740.0,,False,нет
1672.0,1.0,797.0,,False,нет
1945.0,2.0,1199.0,,False,нет
2053.0,3.0,1347.0,"Cats,Dogs",True,да
1729.0,2.0,1238.0,"Cats,Dogs",True,да
1350.0,2.0,1145.0,,False,нет
1595.0,3.0,1566.0,"Cats,Dogs",True,да
843.0,1.0,740.0,,False,нет
1495.0,1.0,851.0,,False,нет
1240.0,2.0,1114.0,,False,нет
1750.0,2.0,1246.0,,False,нет
2325.0,2.0,850.0,,False,нет
2425.0,2.0,933.0,"Cats,Dogs",True,да
1420.0,1.0,915.0,,False,нет
1800.0,2.0,1398.0,,False,нет
1675.0,2.0,1206.0,,False,нет
1715.0,1.0,843.0,,False,нет
2100.0,3.0,1100.0,,False,нет
2100.0,3.0,1100.0,"Cats,Dogs",True,да
1409.0,1.0,700.0,,False,нет
1595.0,2.0,750.0,"Cats,Dogs",True,да
1350.0,1.0,1030.0,,False,нет
2495.0,2.0,1175.0,,False,нет
1378.0,1.0,616.0,"Cats,Dogs",True,да
1249.0,2.0,966.0,"Cats,Dogs",True,да
1267.0,1.0,1074.0,,False,нет
741.0,1.0,720.0,,False,нет
1595.0,4.0,2149.0,,False,нет
2159.0,2.0,1279.0,,False,нет
1395.0,3.0,1442.0,,False,нет
1353.0,1.0,616.0,"Cats,Dogs",True,да
1550.0,2.0,1353.0,,False,нет
1985.0,1.0,1025.0,,False,нет
723.0,1.0,720.0,,False,нет
1350.0,1.0,1100.0,,False,нет
1744.0,1.0,918.0,,False,нет
1019.0,1.0,668.0,"Cats,Dogs",True,да
985.0,3.0,1384.0,,False,нет
871.0,2.0,880.0,,False,нет
1800.0,2.0,1393.0,,False,нет
1479.0,1.0,642.0,,False,нет
2094.0,2.0,1032.0,,False,нет
1669.0,2.0,1128.0,"Cats,Dogs",True,да
1795.0,2.0,1200.0,,False,нет
800.0,2.0,986.0,"Cats,Dogs",True,да
1100.0,1.0,675.0,,False,нет
1750.0,2.0,1100.0,,False,нет
2515.0,2.0,546.0,,False,нет
749.0,2.0,928.0,,False,нет
1420.0,1.0,627.0,"Cats,Dogs",True,да
1475.0,1.0,775.0,"Cats,Dogs",True,да
1450.0,3.0,1544.0,,False,нет
845.0,2.0,986.0,,False,нет
1350.0,2.0,861.0,,False,нет
2339.0,1.0,644.0,,False,нет
1130.0,3.0,1250.0,"Cats,Dogs",True,да
810.0,1.0,875.0,,False,нет
1250.0,2.0,861.0,,False,нет
1005.0,2.0,949.0,,False,нет
1369.0,1.0,664.0,,False,нет
845.0,2.0,881.0,,False,нет
1728.0,1.0,835.0,,False,нет
1881.0,2.0,1303.0,"Cats,Dogs",True,да
3390.0,1.0,878.0,,False,нет
1730.0,2.0,1148.0,"Cats,Dogs",True,да
1150.0,2.0,800.0,,False,нет
988.0,1.0,668.0,,False,нет
880.0,1.0,1004.0,,False,нет
1647.0,2.0,1084.0,"Cats,Dogs",True,да
2424.0,2.0,1224.0,,False,нет
930.0,2.0,815.0,"Cats,Dogs",True,да
1925.0,3.0,1203.0,"Cats,Dogs",True,да
1479.0,1.0,741.0,,False,нет
745.0,2.0,1100.0,,False,нет
1635.0,2.0,1420.0,"Cats,Dogs",True,да
1829.0,3.0,1307.0,,False,нет
1959.0,2.0,1136.0,,False,нет
2144.0,2.0,1237.0,,False,нет
2299.0,3.0,1812.0,,False,нет
1330.0,2.0,1125.0,"Cats,Dogs",True,да
803.0,1.0,550.0,,False,нет
820.0,1.0,640.0,"Cats,Dogs",True,да
1140.0,2.0,1352.0,,False,нет
2850.0,1.0,756.0,,False,нет
1145.0,2.0,1150.0,"Cats,Dogs",True,да
815.0,2.0,1000.0,,False,нет
1078.0,2.0,920.0,,False,нет
1656.0,1.0,801.0,"Cats,Dogs",True,да
1342.0,1.0,906.0,,False,нет
1161.0,1.0,644.0,,False,нет
800.0,1.0,660.0,,False,нет
1298.0,1.0,774.0,,False,нет
906.0,1.0,538.0,,False,нет
750.0,1.0,700.0,"Cats,Dogs",True,да
1995.0,2.0,1654.0,"Cats,Dogs",True,да
1305.0,2.0,1014.0,,False,нет
1329.0,1.0,916.0,,False,нет
1505.0,1.0,779.0,,False,нет
1895.0,1.0,858.0,,False,нет
1805.0,1.0,760.0,"Cats,Dogs",True,да
2530.0,1.0,687.0,,False,нет
1521.0,3.0,1346.0,,False,нет
1270.0,1.0,721.0,,False,нет
1295.0,2.0,1149.0,"Cats,Dogs",True,да
1670.0,3.0,1570.0,,False,нет
880.0,2.0,925.0,,False,нет
1590.0,1.0,963.0,"Cats,Dogs",True,да
2239.0,1.0,725.0,,False,нет
4130.0,2.0,1103.0,,False,нет
2114.0,3.0,1496.0,,False,нет
1472.0,3.0,1434.0,,False,нет
1350.0,2.0,421.0,,False,нет
2575.0,5.0,3688.0,"Cats,Dogs",True,да
1511.0,2.0,1261.0,"Cats,Dogs",True,да
2040.0,1.0,683.0,"Cats,Dogs",True,да
800.0,2.0,900.0,,False,нет
2300.0,1.0,773.0,,False,нет
750.0,1.0,726.0,"Cats,Dogs",True,да
680.0,1.0,725.0,,False,нет
1700.0,2.0,1200.0,,False,нет
1075.0,3.0,1007.0,,False,нет
2116.0,2.0,1331.0,,False,нет
1529.0,1.0,997.0,"Cats,Dogs",True,да
1128.0,2.0,972.0,"Cats,Dogs",True,да
1895.0,4.0,2384.0,,False,нет
1074.0,1.0,785.0,"Cats,Dogs",True,да
963.0,2.0,436.0,,False,нет
1353.0,2.0,1094.0,"Cats,Dogs",True,да
1355.0,2.0,1044.0,,False,нет
2415.0,1.0,780.0,,False,нет
1995.0,1.0,550.0,,False,нет
985.0,1.0,694.0,,False,нет
825.0,2.0,920.0,,False,нет
2310.0,2.0,1265.0,,False,нет
1450.0,3.0,1280.0,,False,нет
2750.0,2.0,1118.0,,False,нет
3306.0,2.0,1243.0,,False,нет
1928.0,3.0,1263.0,"Cats,Dogs",True,да
2173.0,3.0,460.0,,False,нет
1425.0,1.0,738.0,"Cats,Dogs",True,да
993.0,1.0,600.0,"Cats,Dogs",True,да
1475.0,3.0,1328.0,,False,нет
3165.0,2.0,953.0,,False,нет
1510.0,1.0,790.0,"Cats,Dogs",True,да
2135.0,2.0,921.0,,False,нет
815.0,1.0,776.0,,False,нет
1479.0,1.0,760.0,,False,нет
1115.0,1.0,857.0,,False,нет
1475.0,1.0,750.0,,False,нет
1634.0,3.0,1254.0,"Cats,Dogs",True,да
2170.0,2.0,1183.0,,False,нет
1750.0,4.0,1509.0,,False,нет
1505.0,2.0,735.0,"Cats,Dogs",True,да
1995.0,3.0,1678.0,,False,нет
2381.0,2.0,1040.0,"Cats,Dogs",True,да
1330.0,1.0,771.0,,False,нет
1279.0,2.0,1122.0,"Cats,Dogs",True,да
1232.0,1.0,671.0,,False,нет
1948.0,1.0,683.0,"Cats,Dogs",True,да
473.0,2.0,800.0,,False,нет
1180.0,2.0,660.0,"Cats,Dogs",True,да
1198.0,1.0,822.0,,False,нет
1279.0,2.0,1122.0,"Cats,Dogs",True,да
1840.0,1.0,735.0,"Cats,Dogs",True,да
1871.0,2.0,940.0,,False,нет
1819.0,1.0,761.0,,False,нет
2486.0,2.0,994.0,"Cats,Dogs",True,да
795.0,1.0,795.0,,False,нет
1600.0,2.0,1134.0,,False,нет
1316.0,1.0,690.0,,False,нет
1211.0,1.0,690.0,,False,нет
2518.0,2.0,1023.0,,False,нет
1990.0,2.0,940.0,,False,нет
1300.0,1.0,768.0,,False,нет
1279.0,2.0,1122.0,"Cats,Dogs",True,да
2365.0,1.0,702.0,"Cats,Dogs",True,да
1475.0,3.0,1548.0,"Cats,Dogs",True,да
865.0,2.0,910.0,,False,нет
745.0,0.0,332.0,,False,нет
2272.0,1.0,816.0,,False,нет
1240.0,2.0,1030.0,"Cats,Dogs",True,да
2000.0,1.0,649.0,,False,нет
2395.0,1.0,724.0,"Cats,Dogs",True,да
1675.0,0.0,1846.0,,False,нет
1010.0,1.0,608.0,"Cats,Dogs",True,да
2410.0,3.0,1050.0,"Cats,Dogs",True,да
1225.0,2.0,840.0,"Cats,Dogs",True,да
1000.0,3.0,975.0,,False,нет
1456.0,2.0,640.0,,False,нет
1965.0,2.0,922.0,"Cats,Dogs",True,да
933.0,2.0,1047.0,,False,нет
1553.0,1.0,786.0,,False,нет
1150.0,1.0,650.0,,False,нет
1052.0,1.0,765.0,,False,нет
1656.0,2.0,1204.0,,False,нет
1474.0,3.0,1385.0,,False,нет
1207.0,1.0,779.0,,False,нет
1263.0,1.0,665.0,,False,нет
1744.0,2.0,1188.0,"Cats,Dogs",True,да
1150.0,2.0,848.0,,False,нет
1999.0,1.0,820.0,,False,нет
1446.0,3.0,1201.0,"Cats,Dogs",True,да
1118.0,2.0,600.0,"Cats,Dogs",True,да
1123.0,2.0,1180.0,"Cats,Dogs",True,да
1144.0,1.0,720.0,"Cats,Dogs",True,да
1803.0,1.0,911.0,,False,нет
1086.0,1.0,863.0,,False,нет
730.0,1.0,740.0,,False,нет
639.0,2.0,792.0,,False,нет
550.0,1.0,615.0,"Cats,Dogs",True,да
605.0,2.0,745.0,,False,нет
1020.0,2.0,891.0,,False,нет
2153.0,2.0,1010.0,,False,нет
700.0,1.0,650.0,,False,нет
1500.0,3.0,1273.0,"Cats,Dogs",True,да
1145.0,2.0,980.0,"Cats,Dogs",True,да
1650.0,2.0,945.0,,False,нет
1876.0,2.0,900.0,"Cats,Dogs",True,да
1109.0,2.0,1050.0,"Cats,Dogs",True,да
892.0,1.0,604.0,,False,нет
1265.0,2.0,983.0,,False,нет
2150.0,2.0,1074.0,"Cats,Dogs",True,да
2435.0,3.0,1291.0,,False,нет
1550.0,1.0,700.0,,False,нет
1169.0,2.0,1000.0,,False,нет
1424.0,1.0,748.0,"Cats,Dogs",True,да
725.0,3.0,911.0,,False,нет
2160.0,2.0,1103.0,,False,нет
795.0,2.0,800.0,"Cats,Dogs",True,да
1965.0,2.0,950.0,"Cats,Dogs",True,да
1230.0,2.0,987.0,,False,нет
775.0,1.0,400.0,,False,нет
1210.0,1.0,834.0,,False,нет
1295.0,2.0,1150.0,"Cats,Dogs",True,да
1045.0,1.0,629.0,,False,нет
1129.0,2.0,1000.0,"Cats,Dogs",True,да
1239.0,3.0,1367.0,"Cats,Dogs",True,да
1090.0,3.0,1380.0,,False,нет
1185.0,2.0,1009.0,"Cats,Dogs",True,да
790.0,1.0,500.0,"Cats,Dogs",True,да
1175.0,2.0,1009.0,"Cats,Dogs",True,да
1450.0,2.0,900.0,,False,нет
1000.0,2.0,1127.0,,False,нет
1349.0,2.0,1145.0,,False,нет
853.0,1.0,850.0,,False,нет
1257.0,1.0,882.0,,False,нет
916.0,1.0,944.0,,False,нет
815.0,3.0,1100.0,"Cats,Dogs",True,да
530.0,2.0,900.0,,False,нет
1135.0,2.0,914.0,,False,нет
893.0,2.0,943.0,,False,нет
1535.0,1.0,634.0,"Cats,Dogs",True,да
2100.0,2.0,1550.0,,False,нет
2350.0,4.0,1501.0,,False,нет
2790.0,2.0,1426.0,,False,нет
1345.0,1.0,825.0,,False,нет
900.0,2.0,990.0,"Cats,Dogs",True,да
3415.0,2.0,1084.0,,False,нет
2050.0,1.0,495.0,,False,нет
900.0,2.0,1041.0,,False,нет
1795.0,2.0,1055.0,"Cats,Dogs",True,да
1720.0,2.0,1224.0,,False,нет
1144.0,1.0,544.0,"Cats,Dogs",True,да
932.0,2.0,780.0,,False,нет
2301.0,2.0,780.0,"Cats,Dogs",True,да
2150.0,2.0,611.0,,False,нет
855.0,1.0,790.0,,False,нет
795.0,1.0,740.0,,False,нет
942.0,1.0,841.0,,False,нет
1581.0,1.0,705.0,"Cats,Dogs",True,да
3534.0,1.0,1272.0,"Cats,Dogs",True,да
1348.0,2.0,953.0,"Cats,Dogs",True,да
600.0,1.0,665.0,"Cats,Dogs",True,да
854.0,1.0,800.0,"Cats,Dogs",True,да
2695.0,1.0,998.0,,False,нет
635.0,1.0,721.0,"Cats,Dogs",True,да
2555.0,2.0,1151.0,"Cats,Dogs",True,да
1338.0,2.0,944.0,,False,нет
3400.0,2.0,814.0,,False,нет
1006.0,3.0,1249.0,,False,нет
3188.0,1.0,1020.0,,False,нет
700.0,2.0,1100.0,,False,нет
1099.0,1.0,527.0,,False,нет
2800.0,2.0,1374.0,,False,нет
1895.0,2.0,750.0,,False,нет
1595.0,1.0,792.0,,False,нет
750.0,2.0,650.0,"Cats,Dogs",True,да
2260.0,1.0,762.0,"Cats,Dogs",True,да
1550.0,3.0,2130.0,,False,нет
975.0,1.0,485.0,"Cats,Dogs",True,да
1160.0,2.0,1053.0,"Cats,Dogs",True,да
900.0,2.0,1200.0,,False,нет
1202.0,2.0,1115.0,"Cats,Dogs",True,да
2435.0,1.0,857.0,,False,нет
1221.0,2.0,1078.0,"Cats,Dogs",True,да
749.0,2.0,890.0,,False,нет
2000.0,1.0,522.0,"Cats,Dogs",True,да
8000.0,4.0,1771.0,"Cats,Dogs",True,да
1725.0,2.0,709.0,,False,нет
1950.0,2.0,1000.0,,False,нет
1215.0,2.0,1088.0,"Cats,Dogs",True,да
2450.0,2.0,1245.0,"Cats,Dogs",True,да
1010.0,1.0,775.0,,False,нет
772.0,1.0,910.0,,False,нет
839.0,1.0,685.0,,False,нет
725.0,2.0,928.0,,False,нет
1225.0,0.0,400.0,"Cats,Dogs",True,да
2355.0,1.0,975.0,,False,нет
919.0,1.0,844.0,,False,нет
839.0,1.0,685.0,,False,нет
2850.0,2.0,1440.0,,False,нет
775.0,1.0,635.0,"Cats,Dogs",True,да
979.0,3.0,1095.0,,False,нет
890.0,2.0,757.0,,False,нет
839.0,1.0,685.0,,False,нет
749.0,1.0,564.0,,False,нет
3400.0,2.0,1200.0,,False,нет
3750.0,2.0,1414.0,,False,нет
3350.0,3.0,2000.0,,False,нет
1490.0,1.0,785.0,,False,нет
1822.0,2.0,614.0,,False,нет
1162.0,1.0,661.0,"Cats,Dogs",True,да
1719.0,2.0,1166.0,,False,нет
1500.0,2.0,1194.0,,False,нет
2387.0,1.0,598.0,,False,нет
2250.0,2.0,1046.0,,False,нет
1440.0,3.0,1508.0,"Cats,Dogs",True,да
1670.0,1.0,809.0,,False,нет
741.0,1.0,1046.0,,False,нет
805.0,1.0,901.0,"Cats,Dogs",True,да
2270.0,2.0,1046.0,,False,нет
1330.0,1.0,742.0,,False,нет
1217.0,2.0,965.0,,False,нет
855.0,2.0,950.0,,False,нет
2799.0,2.0,1143.0,,False,нет
3269.0,2.0,986.0,,False,нет
2754.0,2.0,1143.0,,False,нет
1935.0,2.0,556.0,"Cats,Dogs",True,да
2135.0,2.0,435.0,,False,нет
1450.0,2.0,1100.0,"Cats,Dogs",True,да
1421.0,1.0,634.0,,False,нет
1400.0,2.0,1182.0,,False,нет
1378.0,2.0,960.0,"Cats,Dogs",True,да
995.0,2.0,1088.0,,False,нет
1610.0,2.0,1159.0,,False,нет
825.0,3.0,1260.0,,False,нет
2285.0,2.0,957.0,,False,нет
1459.0,1.0,673.0,"Cats,Dogs",True,да
4495.0,3.0,2250.0,"Cats,Dogs",True,да
4600.0,4.0,2896.0,,False,нет
690.0,1.0,720.0,"Cats,Dogs",True,да
680.0,2.0,825.0,,False,нет
1900.0,1.0,750.0,"Cats,Dogs",True,да
745.0,1.0,832.0,,False,нет
785.0,2.0,1035.0,"Cats,Dogs",True,да
1295.0,0.0,400.0,"Cats,Dogs",True,да
835.0,2.0,1035.0,"Cats,Dogs",True,да
1947.0,1.0,886.0,,False,нет
1960.0,1.0,746.0,,False,нет
2460.0,2.0,1026.0,"Cats,Dogs",True,да
1965.0,2.0,950.0,,False,нет
815.0,3.0,1150.0,"Cats,Dogs",True,да
1599.0,2.0,832.0,,False,нет
1300.0,1.0,632.0,"Cats,Dogs",True,да
3995.0,2.0,1220.0,,False,нет
885.0,1.0,742.0,"Cats,Dogs",True,да
554.0,1.0,400.0,"Cats,Dogs",True,да
1400.0,2.0,1051.0,"Cats,Dogs",True,да
740.0,1.0,720.0,"Cats,Dogs",True,да
785.0,2.0,1035.0,"Cats,Dogs",True,да
2000.0,2.0,1137.0,,False,нет
1599.0,2.0,832.0,,False,нет
2000.0,2.0,1454.0,,False,нет
1410.0,2.0,1276.0,"Cats,Dogs",True,да
1549.0,2.0,832.0,"Cats,Dogs",True,да
2033.0,2.0,1023.0,"Cats,Dogs",True,да
1207.0,1.0,905.0,,False,нет
2500.0,4.0,2872.0,"Cats,Dogs",True,да
2544.0,2.0,1320.0,,False,нет
1600.0,2.0,1000.0,,False,нет
1435.0,3.0,1180.0,,False,нет
1700.0,2.0,487.0,,False,нет
1700.0,2.0,1100.0,,False,нет
1970.0,2.0,643.0,"Cats,Dogs",True,да
980.0,2.0,938.0,,False,нет
1235.0,2.0,984.0,"Cats,Dogs",True,да
887.0,1.0,642.0,"Cats,Dogs",True,да
2425.0,1.0,846.0,"Cats,Dogs",True,да
895.0,1.0,786.0,,False,нет
2370.0,2.0,1081.0,,False,нет
957.0,1.0,816.0,,False,нет
920.0,2.0,750.0,"Cats,Dogs",True,да
3500.0,2.0,1232.0,,False,нет
1850.0,3.0,2231.0,,False,нет
3295.0,2.0,1230.0,,False,нет
1670.0,1.0,680.0,,False,нет
3575.0,2.0,1571.0,,False,нет
829.0,1.0,682.0,"Cats,Dogs",True,да
775.0,2.0,724.0,,False,нет
1499.0,2.0,1015.0,,False,нет
940.0,2.0,925.0,,False,нет
1099.0,1.0,710.0,"Cats,Dogs",True,да
3450.0,2.0,2194.0,,False,нет
3000.0,2.0,1207.0,,False,нет
1670.0,1.0,680.0,,False,нет
2255.0,1.0,697.0,,False,нет
2099.0,2.0,966.0,,False,нет
2049.0,2.0,966.0,,False,нет
1489.0,3.0,1240.0,,False,нет
2545.0,1.0,676.0,"Cats,Dogs",True,да
1700.0,3.0,1249.0,,False,нет
1920.0,1.0,705.0,"Cats,Dogs",True,да
1750.0,2.0,850.0,,False,нет
1950.0,2.0,891.0,"Cats,Dogs",True,да
2235.0,2.0,1087.0,,False,нет
994.0,1.0,868.0,"Cats,Dogs",True,да
1220.0,2.0,995.0,"Cats,Dogs",True,да
2399.0,2.0,1280.0,,False,нет
3135.0,2.0,1230.0,,False,нет
2395.0,2.0,973.0,,False,нет
2149.0,2.0,1208.0,"Cats,Dogs",True,да
850.0,3.0,2184.0,,False,нет
2606.0,3.0,1164.0,,False,нет
7500.0,3.0,1977.0,,False,нет
1500.0,2.0,1097.0,,False,нет
1634.0,2.0,1390.0,"Cats,Dogs",True,да
2380.0,2.0,1033.0,,False,нет
9000.0,2.0,1900.0,,False,нет
600.0,2.0,750.0,,False,нет
1409.0,2.0,1336.0,,False,нет
2200.0,4.0,1200.0,,False,нет
1641.0,2.0,1064.0,,False,нет
1299.0,2.0,946.0,"Cats,Dogs",True,да
925.0,3.0,950.0,,False,нет
1310.0,2.0,1118.0,,False,нет
1890.0,2.0,1150.0,,False,нет
770.0,2.0,852.0,,False,нет
1750.0,2.0,1059.0,"Cats,Dogs",True,да
1008.0,2.0,1000.0,"Cats,Dogs",True,да
1179.0,2.0,994.0,,False,нет
965.0,1.0,751.0,"Cats,Dogs",True,да
980.0,1.0,799.0,"Cats,Dogs",True,да
1000.0,2.0,1000.0,,False,нет
1937.0,3.0,1302.0,,False,нет
1493.0,1.0,628.0,,False,нет
4000.0,3.0,1880.0,,False,нет
1496.0,1.0,787.0,"Cats,Dogs",True,да
1018.0,2.0,1000.0,,False,нет
1165.0,2.0,1030.0,"Cats,Dogs",True,да
1977.0,1.0,842.0,,False,нет
700.0,2.0,671.0,"Cats,Dogs",True,да
575.0,1.0,500.0,,False,нет
2078.0,3.0,1243.0,,False,нет
2015.0,1.0,786.0,,False,нет
1543.0,1.0,740.0,,False,нет
595.0,2.0,700.0,,False,нет
555.0,1.0,654.0,"Cats,Dogs",True,да
830.0,3.0,1000.0,"Cats,Dogs",True,да
1900.0,2.0,1400.0,,False,нет
905.0,0.0,940.0,,False,нет
2500.0,4.0,2377.0,,False,нет
830.0,3.0,1000.0,"Cats,Dogs",True,да
910.0,2.0,983.0,"Cats,Dogs",True,да
750.0,2.0,1000.0,,False,нет
